FECHA,DISTRITO,TEMPERATURA,PRECIPITACION,VIENTO,CÓDIGO,DIRECCION,Codigo Postal
2024-06-10,115,18.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-11,115,20.3,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-14,115,24.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-15,115,24.3,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-16,115,24.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-17,115,25.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-18,115,21.8,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-19,115,19.9,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-20,115,17.9,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-21,115,22.3,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-22,115,24.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-23,115,25.8,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-24,115,26.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-27,115,27.7,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-28,115,24.1,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-29,115,20.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-06-30,115,22.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-01,115,25.1,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-02,115,25.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-03,115,27.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-04,115,29.9,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-05,115,31.4,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-06,115,29.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-07,115,25.7,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-08,115,27.1,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-09,115,27.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-10,115,28.7,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-11,115,30.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-12,115,29.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-13,115,27.8,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-14,115,27.8,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-17,115,27.7,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-18,115,28.9,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-19,115,30.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-20,115,29.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-21,115,27.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-22,115,28.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-23,115,31.2,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-24,115,33.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-25,115,33.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-26,115,32.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-27,115,32.5,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-28,115,32.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-29,115,31.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-30,115,32.0,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-07-31,115,31.6,0.0,False,28079115,"Paseo de la Chopera, 10",28045
2024-01-01,4,6.8,0.0,False,28079004,Plaza de España,28008
2024-01-02,4,5.8,0.0,False,28079004,Plaza de España,28008
2024-01-03,4,11.4,0.0,False,28079004,Plaza de España,28008
2024-01-04,4,9.6,0.0,False,28079004,Plaza de España,28008
2024-01-05,4,7.9,0.0,False,28079004,Plaza de España,28008
2024-01-06,4,7.3,0.0,False,28079004,Plaza de España,28008
2024-01-07,4,6.0,0.0,False,28079004,Plaza de España,28008
2024-01-08,4,3.4,0.0,False,28079004,Plaza de España,28008
2024-01-09,4,6.3,0.0,False,28079004,Plaza de España,28008
2024-01-10,4,6.4,0.0,False,28079004,Plaza de España,28008
2024-01-11,4,5.1,0.0,False,28079004,Plaza de España,28008
2024-01-12,4,4.3,0.0,False,28079004,Plaza de España,28008
2024-01-13,4,4.9,0.0,False,28079004,Plaza de España,28008
2024-01-14,4,7.6,0.0,False,28079004,Plaza de España,28008
2024-01-15,4,11.7,0.0,False,28079004,Plaza de España,28008
2024-01-16,4,13.4,0.0,False,28079004,Plaza de España,28008
2024-01-17,4,11.6,0.0,False,28079004,Plaza de España,28008
2024-01-18,4,12.2,0.0,False,28079004,Plaza de España,28008
2024-01-19,4,7.2,0.0,False,28079004,Plaza de España,28008
2024-01-20,4,7.0,0.0,False,28079004,Plaza de España,28008
2024-01-21,4,8.2,0.0,False,28079004,Plaza de España,28008
2024-01-22,4,5.6,0.0,False,28079004,Plaza de España,28008
2024-01-23,4,8.7,0.0,False,28079004,Plaza de España,28008
2024-01-24,4,11.0,0.0,False,28079004,Plaza de España,28008
2024-01-25,4,10.9,0.0,False,28079004,Plaza de España,28008
2024-01-26,4,11.9,0.0,False,28079004,Plaza de España,28008
2024-01-27,4,11.8,0.0,False,28079004,Plaza de España,28008
2024-01-28,4,11.0,0.0,False,28079004,Plaza de España,28008
2024-01-29,4,10.8,0.0,False,28079004,Plaza de España,28008
2024-01-30,4,9.3,0.0,False,28079004,Plaza de España,28008
2024-01-31,4,6.9,0.0,False,28079004,Plaza de España,28008
2024-02-01,4,9.4,0.0,False,28079004,Plaza de España,28008
2024-02-02,4,9.5,0.0,False,28079004,Plaza de España,28008
2024-02-03,4,9.7,0.0,False,28079004,Plaza de España,28008
2024-02-04,4,9.3,0.0,False,28079004,Plaza de España,28008
2024-02-05,4,8.5,0.0,False,28079004,Plaza de España,28008
2024-02-06,4,9.3,0.0,False,28079004,Plaza de España,28008
2024-02-07,4,9.0,0.0,False,28079004,Plaza de España,28008
2024-02-08,4,10.2,0.0,False,28079004,Plaza de España,28008
2024-02-09,4,9.8,0.0,False,28079004,Plaza de España,28008
2024-02-10,4,8.2,0.0,False,28079004,Plaza de España,28008
2024-02-11,4,6.1,0.0,False,28079004,Plaza de España,28008
2024-02-12,4,10.6,0.0,False,28079004,Plaza de España,28008
2024-02-13,4,12.9,0.0,False,28079004,Plaza de España,28008
2024-02-14,4,13.3,0.0,False,28079004,Plaza de España,28008
2024-02-15,4,12.3,0.0,False,28079004,Plaza de España,28008
2024-02-16,4,12.3,0.0,False,28079004,Plaza de España,28008
2024-02-17,4,10.2,0.0,False,28079004,Plaza de España,28008
2024-02-18,4,10.3,0.0,False,28079004,Plaza de España,28008
2024-02-19,4,12.3,0.0,False,28079004,Plaza de España,28008
2024-02-20,4,11.4,0.0,False,28079004,Plaza de España,28008
2024-02-21,4,10.0,0.0,False,28079004,Plaza de España,28008
2024-02-22,4,11.0,0.0,False,28079004,Plaza de España,28008
2024-02-23,4,7.2,0.0,False,28079004,Plaza de España,28008
2024-02-24,4,7.4,0.0,False,28079004,Plaza de España,28008
2024-02-25,4,9.9,0.0,False,28079004,Plaza de España,28008
2024-02-26,4,9.4,0.0,False,28079004,Plaza de España,28008
2024-02-27,4,8.3,0.0,False,28079004,Plaza de España,28008
2024-02-28,4,9.3,0.0,False,28079004,Plaza de España,28008
2024-02-29,4,8.2,0.0,False,28079004,Plaza de España,28008
2024-03-01,4,8.3,0.0,False,28079004,Plaza de España,28008
2024-03-02,4,6.4,0.0,False,28079004,Plaza de España,28008
2024-03-03,4,6.6,0.0,False,28079004,Plaza de España,28008
2024-03-04,4,9.6,0.0,False,28079004,Plaza de España,28008
2024-03-05,4,10.0,0.0,False,28079004,Plaza de España,28008
2024-03-06,4,8.2,0.0,False,28079004,Plaza de España,28008
2024-03-07,4,8.2,0.0,False,28079004,Plaza de España,28008
2024-03-08,4,7.1,0.0,False,28079004,Plaza de España,28008
2024-03-09,4,6.3,0.0,False,28079004,Plaza de España,28008
2024-03-10,4,8.3,0.0,False,28079004,Plaza de España,28008
2024-03-11,4,10.7,0.0,False,28079004,Plaza de España,28008
2024-03-12,4,10.2,0.0,False,28079004,Plaza de España,28008
2024-03-13,4,12.2,0.0,False,28079004,Plaza de España,28008
2024-03-14,4,11.5,0.0,False,28079004,Plaza de España,28008
2024-03-15,4,12.7,0.0,False,28079004,Plaza de España,28008
2024-03-16,4,13.0,0.0,False,28079004,Plaza de España,28008
2024-03-17,4,15.1,0.0,False,28079004,Plaza de España,28008
2024-03-18,4,15.7,0.0,False,28079004,Plaza de España,28008
2024-03-19,4,17.5,0.0,False,28079004,Plaza de España,28008
2024-03-20,4,17.1,0.0,False,28079004,Plaza de España,28008
2024-03-21,4,19.0,0.0,False,28079004,Plaza de España,28008
2024-03-22,4,19.1,0.0,False,28079004,Plaza de España,28008
2024-03-23,4,17.6,0.0,False,28079004,Plaza de España,28008
2024-03-24,4,17.7,0.0,False,28079004,Plaza de España,28008
2024-03-25,4,12.8,0.0,False,28079004,Plaza de España,28008
2024-03-26,4,7.0,0.0,False,28079004,Plaza de España,28008
2024-03-27,4,9.3,0.0,False,28079004,Plaza de España,28008
2024-03-28,4,11.4,0.0,False,28079004,Plaza de España,28008
2024-03-29,4,8.1,0.0,False,28079004,Plaza de España,28008
2024-03-30,4,7.8,0.0,False,28079004,Plaza de España,28008
2024-03-31,4,7.2,0.0,False,28079004,Plaza de España,28008
2024-04-01,4,8.8,0.0,False,28079004,Plaza de España,28008
2024-04-02,4,10.2,0.0,False,28079004,Plaza de España,28008
2024-04-03,4,13.8,0.0,False,28079004,Plaza de España,28008
2024-04-04,4,14.5,0.0,False,28079004,Plaza de España,28008
2024-04-05,4,16.3,0.0,False,28079004,Plaza de España,28008
2024-04-06,4,19.1,0.0,False,28079004,Plaza de España,28008
2024-04-07,4,18.2,0.0,False,28079004,Plaza de España,28008
2024-04-08,4,14.2,0.0,False,28079004,Plaza de España,28008
2024-04-09,4,11.7,0.0,False,28079004,Plaza de España,28008
2024-04-10,4,14.2,0.0,False,28079004,Plaza de España,28008
2024-04-11,4,18.9,0.0,False,28079004,Plaza de España,28008
2024-04-12,4,18.8,0.0,False,28079004,Plaza de España,28008
2024-04-13,4,19.6,0.0,False,28079004,Plaza de España,28008
2024-04-14,4,19.7,0.0,False,28079004,Plaza de España,28008
2024-04-15,4,21.1,0.0,False,28079004,Plaza de España,28008
2024-04-16,4,19.4,0.0,False,28079004,Plaza de España,28008
2024-04-17,4,16.9,0.0,False,28079004,Plaza de España,28008
2024-04-18,4,16.1,0.0,False,28079004,Plaza de España,28008
2024-04-19,4,15.4,0.0,False,28079004,Plaza de España,28008
2024-04-20,4,17.8,0.0,False,28079004,Plaza de España,28008
2024-04-21,4,17.9,0.0,False,28079004,Plaza de España,28008
2024-04-22,4,13.4,0.0,False,28079004,Plaza de España,28008
2024-04-23,4,11.4,0.0,False,28079004,Plaza de España,28008
2024-04-24,4,12.8,0.0,False,28079004,Plaza de España,28008
2024-04-25,4,13.6,0.0,False,28079004,Plaza de España,28008
2024-04-26,4,13.6,0.0,False,28079004,Plaza de España,28008
2024-04-27,4,11.6,0.0,False,28079004,Plaza de España,28008
2024-04-28,4,11.9,0.0,False,28079004,Plaza de España,28008
2024-04-29,4,13.5,0.0,False,28079004,Plaza de España,28008
2024-04-30,4,13.4,0.0,False,28079004,Plaza de España,28008
2024-05-01,4,11.1,0.0,False,28079004,Plaza de España,28008
2024-05-02,4,10.8,0.0,False,28079004,Plaza de España,28008
2024-05-03,4,13.2,0.0,False,28079004,Plaza de España,28008
2024-05-04,4,17.1,0.0,False,28079004,Plaza de España,28008
2024-05-05,4,16.7,0.0,False,28079004,Plaza de España,28008
2024-05-06,4,15.8,0.0,False,28079004,Plaza de España,28008
2024-05-07,4,16.0,0.0,False,28079004,Plaza de España,28008
2024-05-08,4,17.7,0.0,False,28079004,Plaza de España,28008
2024-05-09,4,19.7,0.0,False,28079004,Plaza de España,28008
2024-05-10,4,22.1,0.0,False,28079004,Plaza de España,28008
2024-05-11,4,22.8,0.0,False,28079004,Plaza de España,28008
2024-05-12,4,21.5,0.0,False,28079004,Plaza de España,28008
2024-05-13,4,21.3,0.0,False,28079004,Plaza de España,28008
2024-05-14,4,15.8,0.0,False,28079004,Plaza de España,28008
2024-05-15,4,14.1,0.0,False,28079004,Plaza de España,28008
2024-05-16,4,13.8,0.0,False,28079004,Plaza de España,28008
2024-05-17,4,15.4,0.0,False,28079004,Plaza de España,28008
2024-05-18,4,16.2,0.0,False,28079004,Plaza de España,28008
2024-05-19,4,16.2,0.0,False,28079004,Plaza de España,28008
2024-05-20,4,14.9,0.0,False,28079004,Plaza de España,28008
2024-05-21,4,15.4,0.0,False,28079004,Plaza de España,28008
2024-05-22,4,16.6,0.0,False,28079004,Plaza de España,28008
2024-05-23,4,18.2,0.0,False,28079004,Plaza de España,28008
2024-05-24,4,20.8,0.0,False,28079004,Plaza de España,28008
2024-05-25,4,21.4,0.0,False,28079004,Plaza de España,28008
2024-05-26,4,22.0,0.0,False,28079004,Plaza de España,28008
2024-05-27,4,23.2,0.0,False,28079004,Plaza de España,28008
2024-05-28,4,24.3,0.0,False,28079004,Plaza de España,28008
2024-05-29,4,26.7,0.0,False,28079004,Plaza de España,28008
2024-05-30,4,27.4,0.0,False,28079004,Plaza de España,28008
2024-05-31,4,22.5,0.0,False,28079004,Plaza de España,28008
2024-06-01,4,19.5,0.0,False,28079004,Plaza de España,28008
2024-06-02,4,20.6,0.0,False,28079004,Plaza de España,28008
2024-06-03,4,22.9,0.0,False,28079004,Plaza de España,28008
2024-06-04,4,25.0,0.0,False,28079004,Plaza de España,28008
2024-06-05,4,26.7,0.0,False,28079004,Plaza de España,28008
2024-06-06,4,26.9,0.0,False,28079004,Plaza de España,28008
2024-06-07,4,27.8,0.0,False,28079004,Plaza de España,28008
2024-06-08,4,20.5,0.0,False,28079004,Plaza de España,28008
2024-06-09,4,19.9,0.0,False,28079004,Plaza de España,28008
2024-06-10,4,17.2,0.0,False,28079004,Plaza de España,28008
2024-06-11,4,19.3,0.0,False,28079004,Plaza de España,28008
2024-06-12,4,19.8,0.0,False,28079004,Plaza de España,28008
2024-06-13,4,21.1,0.0,False,28079004,Plaza de España,28008
2024-06-14,4,23.5,0.0,False,28079004,Plaza de España,28008
2024-06-15,4,23.5,0.0,False,28079004,Plaza de España,28008
2024-06-16,4,22.9,0.0,False,28079004,Plaza de España,28008
2024-06-17,4,24.1,0.0,False,28079004,Plaza de España,28008
2024-06-18,4,21.5,0.0,False,28079004,Plaza de España,28008
2024-06-19,4,18.8,0.0,False,28079004,Plaza de España,28008
2024-06-20,4,17.0,0.0,False,28079004,Plaza de España,28008
2024-06-21,4,21.3,0.0,False,28079004,Plaza de España,28008
2024-06-22,4,23.3,0.0,False,28079004,Plaza de España,28008
2024-06-23,4,24.8,0.0,False,28079004,Plaza de España,28008
2024-06-24,4,25.8,0.0,False,28079004,Plaza de España,28008
2024-06-25,4,27.3,0.0,False,28079004,Plaza de España,28008
2024-06-26,4,25.5,0.0,False,28079004,Plaza de España,28008
2024-06-27,4,27.0,0.0,False,28079004,Plaza de España,28008
2024-06-28,4,23.6,0.0,False,28079004,Plaza de España,28008
2024-06-29,4,19.6,0.0,False,28079004,Plaza de España,28008
2024-06-30,4,21.8,0.0,False,28079004,Plaza de España,28008
2024-07-01,4,23.8,0.0,False,28079004,Plaza de España,28008
2024-07-02,4,24.7,0.0,False,28079004,Plaza de España,28008
2024-07-03,4,26.6,0.0,False,28079004,Plaza de España,28008
2024-07-04,4,28.9,0.0,False,28079004,Plaza de España,28008
2024-07-05,4,30.9,0.0,False,28079004,Plaza de España,28008
2024-07-06,4,28.8,0.0,False,28079004,Plaza de España,28008
2024-07-07,4,26.5,0.0,False,28079004,Plaza de España,28008
2024-07-08,4,26.0,0.0,False,28079004,Plaza de España,28008
2024-07-09,4,27.0,0.0,False,28079004,Plaza de España,28008
2024-07-10,4,27.8,0.0,False,28079004,Plaza de España,28008
2024-07-11,4,29.6,0.0,False,28079004,Plaza de España,28008
2024-07-12,4,28.1,0.0,False,28079004,Plaza de España,28008
2024-07-13,4,26.8,0.0,False,28079004,Plaza de España,28008
2024-07-14,4,27.2,0.0,False,28079004,Plaza de España,28008
2024-07-15,4,26.0,0.0,False,28079004,Plaza de España,28008
2024-07-16,4,26.0,0.0,False,28079004,Plaza de España,28008
2024-07-17,4,26.6,0.0,False,28079004,Plaza de España,28008
2024-07-18,4,28.6,0.0,False,28079004,Plaza de España,28008
2024-07-19,4,29.8,0.0,False,28079004,Plaza de España,28008
2024-07-20,4,29.2,0.0,False,28079004,Plaza de España,28008
2024-07-21,4,26.7,0.0,False,28079004,Plaza de España,28008
2024-07-22,4,27.2,0.0,False,28079004,Plaza de España,28008
2024-07-23,4,31.0,0.0,False,28079004,Plaza de España,28008
2024-07-24,4,33.4,0.0,False,28079004,Plaza de España,28008
2024-07-25,4,33.2,0.0,False,28079004,Plaza de España,28008
2024-07-26,4,31.8,0.0,False,28079004,Plaza de España,28008
2024-07-27,4,32.1,0.0,False,28079004,Plaza de España,28008
2024-07-28,4,32.4,0.0,False,28079004,Plaza de España,28008
2024-07-29,4,31.0,0.0,False,28079004,Plaza de España,28008
2024-07-30,4,31.7,0.0,False,28079004,Plaza de España,28008
2024-07-31,4,31.2,0.0,False,28079004,Plaza de España,28008
2024-01-01,8,7.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-02,8,6.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-03,8,10.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-04,8,9.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-05,8,7.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-06,8,6.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-07,8,6.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-08,8,4.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-09,8,6.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-10,8,6.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-11,8,5.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-12,8,4.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-13,8,6.8,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-14,8,8.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-15,8,11.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-16,8,13.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-17,8,11.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-18,8,11.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-19,8,6.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-20,8,6.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-21,8,8.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-22,8,7.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-23,8,10.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-24,8,13.8,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-25,8,14.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-26,8,14.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-27,8,14.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-28,8,13.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-29,8,12.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-30,8,10.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-01-31,8,8.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-01,8,12.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-02,8,12.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-03,8,12.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-04,8,12.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-05,8,11.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-06,8,10.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-07,8,9.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-08,8,9.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-09,8,9.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-10,8,8.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-11,8,6.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-12,8,10.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-13,8,12.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-14,8,14.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-15,8,12.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-16,8,12.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-17,8,12.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-18,8,13.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-19,8,14.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-20,8,13.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-21,8,11.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-22,8,10.8,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-23,8,6.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-24,8,7.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-25,8,9.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-26,8,9.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-27,8,8.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-28,8,9.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-02-29,8,9.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-01,8,8.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-02,8,6.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-03,8,6.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-04,8,9.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-05,8,10.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-06,8,10.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-07,8,8.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-08,8,6.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-09,8,6.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-10,8,8.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-11,8,10.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-12,8,11.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-13,8,13.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-14,8,12.8,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-15,8,13.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-16,8,14.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-17,8,16.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-18,8,17.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-19,8,18.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-20,8,18.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-21,8,18.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-22,8,19.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-23,8,19.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-24,8,17.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-25,8,12.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-26,8,7.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-27,8,8.9,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-28,8,11.1,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-29,8,7.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-30,8,7.4,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-03-31,8,6.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-01,8,8.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-02,8,10.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-03,8,13.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-04,8,15.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-05,8,17.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-06,8,19.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-07,8,18.7,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-08,8,14.0,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-09,8,11.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-10,8,14.5,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-11,8,19.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-12,8,19.2,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-13,8,20.6,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-14,8,21.3,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
2024-04-15,8,21.8,0.0,False,28079008,Entre C/ Alcala y C/ O’ Donell,28009
